,,update_count,driving_time,routes,source_stop_id,destination_stop_id,avg_delay,delay_std
13334,13349,1,1.0666666666666667,"('33',)",13334,13349,2.6153846153846154,3.577207046902689
13349,15553,1,1.4833333333333334,"('33',)",13349,15553,3.4,4.30834285796966
15553,13292,1,1.6,"('33',)",15553,13292,3.733333333333333,4.535583220658083
13292,13299,1,1.5166666666666666,"('33',)",13292,13299,3.908333333333333,4.586434212749463
13296,17911,1,1.0833333333333333,"('33',)",13296,17911,3.966666666666667,4.640794080431677
17911,17912,2,1.1666666666666667,"('33', '9')",17911,17912,1.5695652173913044,1.7856587230203913
17912,16034,2,1.4333333333333333,"('33', '9')",17912,16034,1.5782608695652172,1.898793042899317
16034,16037,2,1.1166666666666667,"('33', '9')",16034,16037,1.5869565217391304,1.9726088742452186
16037,16039,2,1.2,"('33', '9')",16037,16039,1.7608695652173914,1.9602270579137193
16039,13511,1,0.8,"('33',)",16039,13511,5.292307692307692,5.224216295047125
14334,14315,1,0.7,"('35',)",14334,14315,1.125,0.9632534156997019
14315,14316,1,0.6833333333333333,"('35',)",14315,14316,1.1125,0.9140764269390795
14316,14318,1,0.7333333333333333,"('35',)",14316,14318,1.1,1.1464230084422218
14318,13414,1,0.5166666666666667,"('35',)",14318,13414,1.125,1.1411147431975706
13414,13415,1,0.7,"('35',)",13414,13415,1.0375,1.1426004175938824
13415,14538,1,0.7166666666666667,"('35',)",13415,14538,1.05,1.2375090187261553
14538,14540,1,0.75,"('35',)",14538,14540,1.075,1.2881326462308587
14540,14444,1,0.7666666666666667,"('35',)",14540,14444,1.1125,1.3726278238681973
14444,14443,1,1.1166666666666667,"('35',)",14444,14443,1.1375,1.4927802440891482
14443,13465,1,0.8666666666666667,"('35',)",14443,13465,1.1125,1.4613472257768565
13465,14372,1,0.6666666666666666,"('35',)",13465,14372,1.1625,1.5155739129828956
14372,14390,1,0.36666666666666664,"('35',)",14372,14390,1.1375,1.504220253629292
14390,14375,1,0.4666666666666667,"('35',)",14390,14375,1.1,1.4803474495633013
14375,14385,1,0.35,"('35',)",14375,14385,1.075,1.4429632209945122
14385,14377,1,0.38333333333333336,"('35',)",14385,14377,1.1,1.427285135192985
14377,14398,1,0.2833333333333333,"('35',)",14377,14398,1.0875,1.4075688260259247
14398,14379,1,0.45,"('35',)",14398,14379,1.1,1.4152233544063435
14379,14380,1,0.65,"('35',)",14379,14380,1.025,1.3057564857200596
14380,14397,1,0.8333333333333334,"('35',)",14380,14397,0.8374999999999999,1.1096170510586072
14397,13615,1,1.0833333333333333,"('35',)",14397,13615,0.6375,0.891126894924142
13615,13618,1,0.5333333333333333,"('35',)",13615,13618,0.675,0.9422617167523804
13618,14579,1,1.0,"('35',)",13618,14579,0.5625,0.7998883850709602
14579,15634,1,1.15,"('35',)",14579,15634,0.47500000000000003,0.6734771180756097
15634,13096,1,0.48333333333333334,"('35',)",15634,13096,0.48750000000000004,0.6875162335745764
13096,13693,1,0.8833333333333333,"('35',)",13096,13693,0.5625,1.0169105874447086
13693,17867,1,0.8333333333333334,"('35',)",13693,17867,0.5,0.9695359714832658
17867,13972,1,0.48333333333333334,"('35',)",17867,13972,0.43750000000000006,0.9379879682444912
13972,13969,2,0.35,"('35', '36')",13972,13969,3.8625000000000003,3.542774336589899
13969,13976,2,0.45,"('35', '36')",13969,13976,3.8125,3.5154505909119043
13976,13967,2,0.7166666666666667,"('35', '36')",13976,13967,3.8375,3.484634639589719
13967,14389,2,0.43333333333333335,"('35', '36')",13967,14389,4.125,3.5204504581901777
14389,13696,2,0.23333333333333334,"('35', '52')",14389,13696,1.375,2.5559645039504257
17902,17592,1,0.95,"('36',)",17902,17592,4.9,5.143650732421754
17592,15626,1,1.95,"('36',)",17592,15626,4.15,4.860922898850735
15626,13540,1,1.1,"('36',)",15626,13540,4.3625,5.063860046587837
13537,13966,1,0.5666666666666667,"('36',)",13537,13966,4.175,3.816786232271483
13966,13974,1,0.6833333333333333,"('36',)",13966,13974,4.35,3.6703444758535366
13974,16177,1,0.6,"('36',)",13974,16177,4.2875,3.6658413573343367
16177,16981,1,0.4,"('36',)",16177,16981,4.0875,3.6345318032136444
16981,13972,1,0.6833333333333333,"('36',)",16981,13972,3.9250000000000003,3.6188988064642778
14389,14387,1,0.5833333333333334,"('36',)",14389,14387,5.1375,3.4616005794182225
15428,17528,1,0.7166666666666667,"('36',)",15428,17528,7.025,4.420003232060874
17528,14652,1,0.26666666666666666,"('36',)",17528,14652,7.2875,4.488855247005791
14652,14654,1,0.25,"('36',)",14652,14654,7.3,4.555687183541657
14654,16661,1,0.4,"('36',)",14654,16661,7.875,4.862612466565684
16661,16680,1,0.3,"('36',)",16661,16680,8.025,4.888981781224273
16680,16668,1,0.2833333333333333,"('36',)",16680,16668,8.1125,4.871619707184519
16668,16658,1,0.3,"('36',)",16668,16658,8.2,4.898396239003712
16658,16675,1,0.18333333333333332,"('36',)",16658,16675,8.2625,4.95607491584102
16675,16663,1,0.3333333333333333,"('36',)",16675,16663,8.4625,5.065552430739557
16663,16670,1,0.35,"('36',)",16663,16670,8.575,5.124939024027506
16670,16229,1,0.3333333333333333,"('36',)",16670,16229,8.725,5.193883765683303
16229,16228,1,0.6,"('36',)",16229,16228,8.5875,5.147658968613097
16228,15456,1,0.5333333333333333,"('36',)",16228,15456,8.5125,5.147103901363229
15456,15451,1,0.5666666666666667,"('36',)",15456,15451,8.425,5.1466355168067945
15451,15453,1,0.35,"('36',)",15451,15453,8.4875,5.1825083557234
15453,15452,1,0.95,"('36',)",15453,15452,8.6,5.319505884679784
15452,15454,1,0.5833333333333334,"('36',)",15452,15454,8.8375,5.463891208914865
15454,15450,1,0.26666666666666666,"('36',)",15454,15450,8.9,5.418750514911822
15450,15455,1,0.2833333333333333,"('36',)",15450,15455,9.0125,5.439127424767427
15455,17307,1,0.21666666666666667,"('36',)",15455,17307,9.15,5.468611732945966
17307,16678,1,0.65,"('36',)",17307,16678,9.1625,5.450540602283671
16678,16672,1,0.6,"('36',)",16678,16672,9.0125,5.387137458799431
16672,16676,1,0.38333333333333336,"('36',)",16672,16676,8.95,5.371086615255001
16676,16669,1,0.4666666666666667,"('36',)",16676,16669,8.775,5.372083926586192
16669,16677,1,0.8833333333333333,"('36',)",16669,16677,8.925,5.490446247801721
16677,16937,1,0.7166666666666667,"('36',)",16677,16937,3.86551724137931,5.193421378606164
16937,16939,1,0.5166666666666667,"('36',)",16937,16939,3.975862068965517,5.316259101796904
16939,16934,1,0.6333333333333333,"('36',)",16939,16934,3.9827586206896552,5.359442199488224
16934,15244,1,1.5,"('36',)",16934,15244,3.768965517241379,5.155309568664956
15244,15245,1,0.3,"('36',)",15244,15245,3.903448275862069,5.190271308530761
15245,15243,1,0.75,"('36',)",15245,15243,4.05,5.3293387818613915
15243,14032,1,0.9,"('36',)",15243,14032,9.65,6.150725857281284
14032,14035,1,0.4666666666666667,"('36',)",14032,14035,9.55,6.1272226287982345
14035,14033,1,0.38333333333333336,"('36',)",14035,14033,9.5625,6.153033514338389
14033,14037,2,0.18333333333333332,"('36', '36')",14033,14037,,
14037,15981,1,0.6333333333333333,"('36',)",14037,15981,9.5,6.187545093630776
15981,15697,1,0.48333333333333334,"('36',)",15981,15697,9.625,6.156239575770725
15697,16426,1,0.8333333333333334,"('36',)",15697,16426,9.825,6.246770594246507
16426,16428,1,0.3333333333333333,"('36',)",16426,16428,9.8625,6.268729080580392
16428,16427,1,0.25,"('36',)",16428,16427,10.025,6.319527559195273
16427,14335,1,0.21666666666666667,"('36',)",16427,14335,10.0625,6.316856700244875
14335,15982,1,0.31666666666666665,"('36',)",14335,15982,10.2125,6.390492379867366
15982,15824,1,0.5166666666666667,"('36',)",15982,15824,10.25,6.423617138564311
15824,15823,1,0.16666666666666666,"('36',)",15824,15823,10.275,6.448421733815404
15823,15822,1,0.26666666666666666,"('36',)",15823,15822,10.2625,6.440704819461032
15822,15821,1,0.38333333333333336,"('36',)",15822,15821,10.399999999999999,6.220329573262176
15821,14033,1,0.48333333333333334,"('36',)",15821,14033,,
14037,15820,1,0.45,"('36',)",14037,15820,10.477777777777778,6.291418317394294
15820,16914,1,0.2,"('36',)",15820,16914,10.533333333333333,6.2801273872430325
16914,16907,1,0.6,"('36',)",16914,16907,10.633333333333333,6.299404733782391
16907,16911,1,0.4166666666666667,"('36',)",16907,16911,10.577777777777778,6.271917126720062
16911,16912,1,0.3,"('36',)",16911,16912,10.8625,6.764389424457635
16912,16908,1,0.2833333333333333,"('36',)",16912,16908,10.9125,6.825673697780419
16908,16909,1,0.38333333333333336,"('36',)",16908,16909,11.0625,6.893462223626923
16909,16910,1,0.23333333333333334,"('36',)",16909,16910,11.15,6.9164400421852035
16910,16913,1,0.35,"('36',)",16910,16913,11.375,6.994436564666438
16913,17308,1,0.18333333333333332,"('36',)",16913,17308,11.6,6.992444902484803
17308,13188,1,0.4666666666666667,"('36',)",17308,13188,11.8375,6.817401578733226
13188,15253,3,0.5333333333333333,"('36', '43', '44')",13188,15253,0.8904761904761904,1.657982135580707
15253,14878,3,1.4416666666666667,"('36', '43', '44')",15253,14878,0.6380952380952382,1.4175599424631717
14878,15247,3,1.2333333333333334,"('36', '43', '44')",14878,15247,0.4956521739130435,1.2857534971120896
15711,13662,1,1.2,"('37',)",15711,13662,1.7222222222222223,1.9434362465603146
13662,14946,1,0.5833333333333334,"('37',)",13662,14946,1.4,1.8309833423600552
14946,14096,2,0.8833333333333333,"('37', '43')",14946,14096,1.738888888888889,2.7064495711255647
14096,14094,2,1.3833333333333333,"('37', '43')",14096,14094,1.7000000000000002,2.7748873851023212
14094,14092,2,0.65,"('37', '43')",14094,14092,1.6666666666666667,2.7174815330288706
14092,14098,1,0.38333333333333336,"('37',)",14092,14098,1.8555555555555554,2.013772027260727
14098,14089,1,0.55,"('37',)",14098,14089,1.7777777777777777,2.0253257625489396
14089,14088,1,0.6333333333333333,"('37',)",14089,14088,1.7666666666666666,2.0718349355100663
14088,14093,1,0.31666666666666665,"('37',)",14088,14093,1.7777777777777777,2.0765221993623
14093,14204,1,0.4666666666666667,"('37',)",14093,14204,1.8777777777777775,2.058383939998669
14204,14205,1,0.31666666666666665,"('37',)",14204,14205,2.0444444444444443,2.1354806900971446
14205,16235,1,0.9166666666666666,"('37',)",14205,16235,2.022222222222222,2.133528636893455
16235,16239,1,0.6833333333333333,"('37',)",16235,16239,1.822222222222222,2.113514713562327
16239,16236,1,0.38333333333333336,"('37',)",16239,16236,1.8777777777777775,2.2476530969979427
16236,16231,1,0.3333333333333333,"('37',)",16236,16231,1.822222222222222,2.206115238251267
16231,16240,1,0.8666666666666667,"('37',)",16231,16240,1.7999999999999998,2.197157254271983
16240,16233,1,0.6666666666666666,"('37',)",16240,16233,1.6777777777777778,2.102841992267713
16233,17310,1,0.43333333333333335,"('37',)",16233,17310,1.6444444444444446,2.071298572822802
17310,16232,1,0.5,"('37',)",17310,16232,1.588888888888889,2.028203912606203
16232,13257,1,0.5,"('37',)",16232,13257,1.6222222222222222,2.0406970486685285
13257,13259,1,0.7166666666666667,"('37',)",13257,13259,1.6,2.0248456731316584
13259,13261,1,0.7333333333333333,"('37',)",13259,13261,1.7777777777777777,2.058383939998669
13261,13255,1,0.5333333333333333,"('37',)",13261,13255,2.6222222222222222,2.6247751226427845
13255,15653,1,1.65,"('37',)",13255,15653,2.8444444444444446,2.610608698709513
15653,15654,1,1.4,"('37',)",15653,15654,3.266666666666667,3.078148794324277
15654,15667,2,0.48333333333333334,"('37', 'KBUS')",15654,15667,7.1,2.545584412271571
15667,13314,1,0.6833333333333333,"('37',)",15667,13314,3.3777777777777778,3.487397947531145
13314,14185,1,0.7,"('37',)",13314,14185,4.177777777777778,3.6571087548013175
14185,14179,1,0.21666666666666667,"('37',)",14185,14179,4.199999999999999,3.6687872655688283
14179,14162,1,0.43333333333333335,"('37',)",14179,14162,4.211111111111111,3.6845774671067937
14162,14175,1,0.3333333333333333,"('37',)",14162,14175,4.1,3.6187014245444455
14175,14184,1,0.2833333333333333,"('37',)",14175,14184,4.088888888888889,3.6195457050728215
14184,14164,1,0.2833333333333333,"('37',)",14184,14164,4.077777777777778,3.6037403408742485
14164,14171,1,0.36666666666666664,"('37',)",14164,14171,4.066666666666666,3.604857833535187
14171,14182,1,0.6,"('37',)",14171,14182,4.088888888888889,3.578912001029239
14182,14178,1,0.5833333333333334,"('37',)",14182,14178,4.144444444444445,3.632530492339711
14178,14187,1,0.36666666666666664,"('37',)",14178,14187,4.322222222222222,3.6867254365418156
14187,14167,1,0.5,"('37',)",14187,14167,4.4,3.737646318206152
14167,14181,1,0.43333333333333335,"('37',)",14167,14181,4.422222222222222,3.7335565409465072
14181,14170,1,0.38333333333333336,"('37',)",14181,14170,4.522222222222222,3.7837738363232605
14170,16008,1,0.65,"('37',)",14170,16008,4.655555555555555,3.9306841360986735
16008,16009,1,0.3333333333333333,"('37',)",16008,16009,4.23,4.017475713817211
16009,16010,1,0.85,"('37',)",16009,16010,4.24,3.9713417827675768
16010,17685,1,0.5833333333333334,"('37',)",16010,17685,4.1,3.9502461245401466
17685,17020,1,0.85,"('37',)",17685,17020,3.9200000000000004,3.8124940801411236
17020,14209,1,0.95,"('37',)",17020,14209,3.78,3.722245439396912
14209,14210,1,0.8333333333333334,"('37',)",14209,14210,3.69,3.656485866086301
14210,16087,1,0.95,"('37',)",14210,16087,3.4799999999999995,3.5149837995517297
16087,16086,1,0.8333333333333334,"('37',)",16087,16086,3.8600000000000003,3.8830686605083637
17916,14725,1,3.066666666666667,"('38',)",17916,14725,1.0666666666666667,2.995447935340111
14725,15689,1,2.5166666666666666,"('38',)",14725,15689,1.0517857142857143,3.9323326443397466
15689,15684,1,1.4166666666666667,"('38',)",15689,15684,1.1585585585585585,4.737729960232556
15684,14301,1,1.0166666666666666,"('38',)",15684,14301,0.4134328358208955,1.1222131167971319
14301,14766,1,2.15,"('38',)",14301,14766,0.3850746268656717,1.055182553693519
14766,14757,1,0.8333333333333334,"('38',)",14766,14757,0.4632352941176471,1.1574424213479184
14757,14767,1,1.55,"('38',)",14757,14767,0.5448275862068965,1.4559204763645357
14767,14300,1,0.7833333333333333,"('38',)",14767,14300,0.5793103448275863,1.434866671343376
14300,14303,1,0.7833333333333333,"('38',)",14300,14303,0.7413793103448276,1.600784905997972
14303,14302,1,1.55,"('38',)",14303,14302,0.6678571428571428,1.4621277168282738
14302,14768,1,1.3333333333333333,"('38',)",14302,14768,0.7586206896551724,1.592957097749634
14768,14298,1,1.6166666666666667,"('38',)",14768,14298,0.6766666666666666,1.390034316950071
14298,14304,1,1.25,"('38',)",14298,14304,0.6172413793103447,1.331773512897434
14304,14769,1,1.4833333333333334,"('38',)",14304,14769,0.5285714285714286,1.2418197945420268
14769,14295,1,0.65,"('38',)",14769,14295,0.6428571428571429,1.3331745937252544
14295,14760,1,1.6166666666666667,"('38',)",14295,14760,0.65,1.3368010461684405
14760,14293,1,0.5833333333333334,"('38',)",14760,14293,0.725,1.446483603368809
14293,14289,1,1.2333333333333334,"('38',)",14293,14289,0.6724137931034483,1.2977718684961925
14289,14758,1,1.5666666666666667,"('38',)",14289,14758,0.6466666666666666,1.357922686675683
14758,14290,1,1.15,"('38',)",14758,14290,0.6586206896551725,1.3865469033793756
14290,14762,1,1.0833333333333333,"('38',)",14290,14762,0.5714285714285714,1.2489572370158157
14762,14292,1,0.9333333333333333,"('38',)",14762,14292,0.5357142857142857,1.1509140604767911
14292,17854,1,1.15,"('38',)",14292,17854,0.506896551724138,1.2073971516337938
17854,14255,1,0.8333333333333334,"('38',)",17854,14255,0.5586206896551724,1.2843890268971443
14255,14257,1,1.0,"('38',)",14255,14257,0.6379310344827587,1.433879301830091
14257,14259,1,1.2333333333333334,"('38',)",14257,14259,0.7551724137931034,1.5653813334813413
14259,14755,1,1.6166666666666667,"('38',)",14259,14755,0.7285714285714285,1.5617789341495933
14755,14263,1,1.1166666666666667,"('38',)",14755,14263,0.6714285714285714,1.530881407424456
14263,14265,1,1.2333333333333334,"('38',)",14263,14265,0.6166666666666667,1.4802337497918996
14265,14267,1,0.75,"('38',)",14265,14267,0.6433333333333332,1.4625634871768776
14267,14269,1,1.0,"('38',)",14267,14269,0.6566666666666666,1.576483063840114
14269,14271,1,1.1166666666666667,"('38',)",14269,14271,0.65,1.5782465171719902
14271,14273,1,0.75,"('38',)",14271,14273,0.6758620689655173,1.603713363330286
14273,14278,1,1.0333333333333334,"('38',)",14273,14278,1.0571428571428572,2.1077564761227428
14278,14280,1,0.9166666666666666,"('38',)",14278,14280,1.1785714285714286,2.340670045892044
14280,14282,1,1.3333333333333333,"('38',)",14280,14282,1.1692307692307693,2.471296763302152
14282,16109,1,0.7,"('38',)",14282,16109,1.1615384615384614,2.404003071801442
16109,13566,1,0.6166666666666667,"('38',)",16109,13566,1.146153846153846,2.4418624669895532
13566,15511,1,0.43333333333333335,"('38',)",13566,15511,1.2999999999999998,2.7169222783632705
13608,14286,1,0.95,"('38R',)",13608,14286,1.0742857142857143,0.948169399466168
14286,14285,1,1.0666666666666667,"('38R',)",14286,14285,0.3914285714285714,0.5293566731372695
14285,14283,1,0.8833333333333333,"('38R',)",14285,14283,0.44857142857142857,0.48408277644818304
14283,14281,1,0.9833333333333333,"('38R',)",14283,14281,0.45714285714285713,0.5276394236071996
14281,14279,1,1.1166666666666667,"('38R',)",14281,14279,0.5714285714285714,0.5948659901343222
14279,14270,1,2.6333333333333333,"('38R',)",14279,14270,0.39166666666666666,0.46190598919817316
14270,14266,1,1.5833333333333333,"('38R',)",14270,14266,0.4166666666666667,0.5185143612834102
14266,14756,1,1.7833333333333334,"('38R',)",14266,14756,0.8810810810810811,0.7774023117757974
14756,14258,1,2.7,"('38R',)",14756,14258,0.9098039215686274,1.7448501255936892
14258,14288,1,1.9166666666666667,"('38R',)",14258,14288,0.8,0.9754120008635179
14288,17953,1,4.383333333333334,"('38R',)",14288,17953,0.6342857142857142,0.9282947228315881
17953,14294,1,2.05,"('38R',)",17953,14294,0.68,1.055183284887456
14294,17954,1,1.95,"('38R',)",14294,17954,0.7361111111111112,1.1260938245045577
17954,14305,1,1.7833333333333334,"('38R',)",17954,14305,0.94,1.3649391281406695
14305,15818,1,3.216666666666667,"('38R',)",14305,15818,0.8777777777777778,1.4043017809799616
15818,17301,1,4.466666666666667,"('38R',)",15818,17301,0.6771428571428572,1.1777560204462887
17301,15817,1,1.5333333333333334,"('38R',)",17301,15817,1.0810810810810811,1.604998760442207
15817,15810,1,1.85,"('38R',)",15817,15810,1.2756756756756757,1.7730083357273192
15810,15641,1,2.15,"('38R',)",15810,15641,1.3567567567567567,1.71732035135824
15641,15638,4,2.9,"('38R', '5', '5R', '7')",15641,15638,3.05,3.965030969391701
15638,13089,4,2.377777777777778,"('38R', '5', '5R', '7')",15638,13089,3.411111111111111,4.075159886995253
13089,17915,1,1.95,"('38R',)",13089,17915,4.148571428571429,4.1407850512114415
14087,16654,1,0.6,"('39',)",14087,16654,0.7833333333333332,0.7277820186475252
16654,16656,1,0.5666666666666667,"('39',)",16654,16656,0.5833333333333334,0.6047037842337906
16656,16653,1,0.23333333333333334,"('39',)",16656,16653,0.5166666666666667,0.5671566509057853
16653,15278,1,0.5166666666666667,"('39',)",16653,15278,0.3833333333333333,0.4215052391924289
15278,15276,1,0.6833333333333333,"('39',)",15278,15276,0.18333333333333335,0.2857738033247041
15276,15286,1,0.6666666666666666,"('39',)",15276,15286,0.0,0.0
15286,16517,1,0.5333333333333333,"('39',)",15286,16517,0.0,0.0
16517,16515,1,0.5166666666666667,"('39',)",16517,16515,0.0,0.0
16515,16525,1,0.4666666666666667,"('39',)",16515,16525,0.0,0.0
16525,16759,1,0.6833333333333333,"('39',)",16525,16759,0.0,0.0
16759,16765,1,0.6833333333333333,"('39',)",16759,16765,0.0,0.0
16765,16776,1,0.85,"('39',)",16765,16776,0.0,0.0
16776,16775,1,0.016666666666666666,"('39',)",16776,16775,0.0,0.0
16775,16764,1,0.8666666666666667,"('39',)",16775,16764,0.0,0.0
16764,16758,1,0.8666666666666667,"('39',)",16764,16758,0.0,0.0
16758,16750,1,1.25,"('39',)",16758,16750,0.0,0.0
16750,16060,1,2.066666666666667,"('39',)",16750,16060,0.0,0.0
16060,16056,2,0.6166666666666667,"('39', '8BX')",16060,16056,2.65,3.704126827682275
16056,16045,2,0.3333333333333333,"('39', '8BX')",16056,16045,2.8600000000000003,3.7639223040747156
16045,16065,1,0.65,"('39',)",16045,16065,0.0,0.0
16065,15471,1,1.3333333333333333,"('39',)",16065,15471,0.0,0.0
14729,15257,1,1.8166666666666667,"('43',)",14729,15257,2.1578947368421053,3.0773935200414297
15257,15275,1,2.466666666666667,"('43',)",15257,15275,1.7421052631578948,2.8877741889008344
15273,15282,1,1.6333333333333333,"('43',)",15273,15282,1.9736842105263157,2.9519940728002747
15282,15293,1,2.5833333333333335,"('43',)",15282,15293,1.368421052631579,2.7047391806027656
15293,15020,1,1.6,"('43',)",15293,15020,1.0263157894736843,2.330198395288159
15020,17383,1,0.45,"('43',)",15020,17383,1.0368421052631578,2.343361907439772
17383,17027,1,1.05,"('43',)",17383,17027,1.0526315789473684,2.3358007004624137
17027,16104,1,0.7166666666666667,"('43',)",17027,16104,1.0736842105263158,2.3834713492120314
16104,16107,1,1.0333333333333334,"('43',)",16104,16107,1.0368421052631578,2.3933264917069783
16107,16094,1,2.75,"('43',)",16107,16094,0.7473684210526316,2.242114186073451
16094,16090,1,0.6333333333333333,"('43',)",16094,16090,0.39999999999999997,1.40419539448125
16090,16089,1,0.7666666666666667,"('43',)",16090,16089,0.5055555555555555,1.4264197147454107
16089,16099,1,2.3,"('43',)",16089,16099,0.7444444444444445,1.5297913053447834
16099,16093,1,1.2,"('43',)",16099,16093,0.7684210526315789,1.40911817640953
16093,15710,1,1.1833333333333333,"('43',)",16093,15710,0.868421052631579,1.7243525778869868
15710,15719,1,2.3333333333333335,"('43',)",15710,15719,0.9052631578947368,1.796129692239686
15719,15705,1,2.216666666666667,"('43',)",15719,15705,0.8315789473684211,1.8224076356960521
15705,15715,1,1.1,"('43',)",15705,15715,1.095,2.236885758087981
15715,15717,1,1.6,"('43',)",15715,15717,1.3157894736842106,2.5027236625313134
15717,15712,1,1.0666666666666667,"('43',)",15717,15712,1.4947368421052631,2.509863582882218
15712,14946,1,1.4166666666666667,"('43',)",15712,14946,1.7222222222222223,2.6322782696532845
14092,15889,1,0.48333333333333334,"('43',)",14092,15889,1.6894736842105265,2.706554746627385
15889,15893,2,0.4,"('43', '6')",15889,15893,1.4500000000000002,1.8671806651643637
15893,15895,2,0.7333333333333333,"('43', '6')",15893,15895,1.4583333333333333,1.872508445585194
15895,15897,2,0.6666666666666666,"('43', '6')",15895,15897,1.3583333333333334,1.8971070479852086
15897,15891,2,1.0166666666666666,"('43', '6')",15897,15891,1.4916666666666665,1.9057131012412187
15891,15887,2,0.75,"('43', '6')",15891,15887,1.8916666666666666,2.41452360568793
15887,15885,2,0.85,"('43', '6')",15887,15885,2.091666666666667,2.5360880158705896
15885,15190,2,0.8833333333333333,"('43', '6')",15885,15190,2.125,2.6129485260907837
15190,15191,2,0.6,"('43', '6')",15190,15191,2.2833333333333337,2.693370086757931
15191,13215,2,0.43333333333333335,"('43', '6')",15191,13215,2.715384615384615,2.8286764142280845
13215,13216,3,0.55,"('43', '44', '6')",13215,13216,2.9538461538461536,3.091282200159934
13216,13218,3,0.65,"('43', '44', '6')",13216,13218,3.2083333333333335,3.1747464704311668
13218,14853,2,0.6,"('43', '44')",13218,14853,1.0,1.8313929125122221
14853,13188,2,0.7,"('43', '44')",14853,13188,0.9380952380952381,1.7743945982999922
15247,15256,1,0.9166666666666666,"('43',)",15247,15256,4.566666666666666,6.799221408713346
15256,14877,1,0.38333333333333336,"('43',)",15256,14877,4.638888888888889,6.765234563029612
14877,15250,1,0.45,"('43',)",14877,15250,4.605555555555556,6.737644222812793
15250,15254,1,0.5166666666666667,"('43',)",15250,15254,4.705555555555556,6.7282085914211365
15254,16122,1,0.7,"('43',)",15254,16122,4.699999999999999,6.810804565066407
16122,15518,1,1.0166666666666666,"('43',)",16122,15518,4.626315789473685,6.618982978714677
15518,15515,1,0.5,"('43',)",15518,15515,4.611111111111111,6.796356194045445
15515,15513,1,0.95,"('43',)",15515,15513,4.449999999999999,6.77888156660947
15513,15519,1,0.8333333333333334,"('43',)",15513,15519,4.322222222222222,6.790266004973639
15519,16988,1,0.5166666666666667,"('43',)",15519,16988,4.010526315789474,6.663740585924036
16988,16986,1,0.2833333333333333,"('43',)",16988,16986,4.0473684210526315,6.670363010365962
16986,16990,1,0.43333333333333335,"('43',)",16986,16990,4.036842105263158,6.678839763371727
16990,15968,1,0.31666666666666665,"('43',)",16990,15968,4.094736842105263,6.704432504297315
15968,15973,1,0.4166666666666667,"('43',)",15968,15973,4.361111111111111,6.849657689075881
15973,15445,1,0.5333333333333333,"('43',)",15973,15445,4.294444444444444,6.815766516145809
15445,15440,1,0.8166666666666667,"('43',)",15445,15440,4.2555555555555555,6.80192206592002
15440,15434,1,0.4166666666666667,"('43',)",15440,15434,4.433333333333334,6.869454983090426
15434,14792,1,0.7166666666666667,"('43',)",15434,14792,4.311111111111111,6.855130229070513
14792,15171,1,0.8333333333333334,"('43',)",14792,15171,4.327777777777778,6.889446793769657
15171,15925,1,1.1166666666666667,"('43',)",15171,15925,4.522222222222222,6.985325421326489
15925,15929,1,0.6333333333333333,"('43',)",15925,15929,4.605555555555556,7.027046256071417
15929,15923,1,0.8166666666666667,"('43',)",15929,15923,4.727777777777778,7.1739566206362895
15923,14882,1,1.4,"('43',)",15923,14882,4.677777777777778,7.266891523774156
14882,14805,2,1.1833333333333333,"('43', '8BX')",14882,14805,2.21,5.569396054671737
14805,14811,2,1.9166666666666667,"('43', '8BX')",14805,14811,1.5103448275862068,2.4520173658768356
14811,17671,2,1.55,"('43', '8BX')",14811,17671,1.8482758620689657,2.6141948623477025
17671,14883,2,1.5833333333333333,"('43', '8BX')",17671,14883,2.06,2.868929873783891
14883,15480,1,0.65,"('43',)",14883,15480,5.688235294117647,7.54121031010119
15480,15483,1,0.35,"('43',)",15480,15483,5.835294117647059,7.564220149532154
15483,15475,1,0.9333333333333333,"('43',)",15483,15475,5.711764705882352,7.613711508927592
15475,15477,1,0.38333333333333336,"('43',)",15475,15477,5.7,7.6198753270640855
15477,14336,1,0.5166666666666667,"('43',)",15477,14336,5.658823529411765,7.61413642702912
14336,16081,1,0.45,"('43',)",14336,16081,5.641176470588236,7.596385556921908
16081,16080,1,0.6666666666666666,"('43',)",16081,16080,5.617647058823529,7.674734139867455
16080,14138,1,0.31666666666666665,"('43',)",16080,14138,5.617647058823529,7.6633246125716905
14138,13960,1,0.4666666666666667,"('43',)",14138,13960,5.975,7.803631633199165
13960,13963,1,0.75,"('43',)",13960,13963,6.047058823529412,7.597624435231286
13963,13964,1,0.6,"('43',)",13963,13964,6.011764705882353,7.578331144861411
13964,16471,1,0.36666666666666664,"('43',)",13964,16471,5.705555555555556,7.4664325068324935
16471,16470,1,0.4666666666666667,"('43',)",16471,16470,5.6722222222222225,7.494296306137288
16470,15631,1,0.5666666666666667,"('43',)",16470,15631,5.638888888888889,7.5136846830526425
17844,13181,1,4.683333333333334,"('44',)",17844,13181,2.3227272727272728,6.590247615709416
13181,13185,1,1.3166666666666667,"('44',)",13181,13185,2.1217391304347823,6.485505273772159
13185,13178,1,1.7833333333333334,"('44',)",13185,13178,2.280952380952381,6.741707428212755
13178,17538,1,1.1166666666666667,"('44',)",13178,17538,2.2476190476190476,6.730870601015819
17538,13202,1,1.3166666666666667,"('44',)",17538,13202,2.1772727272727272,6.59609782322143
