,,update_count,driving_time,routes,source_stop_id,destination_stop_id,avg_delay,delay_std
32159,32160,1,1.0,"('MFL',)",32159,32160,,
32160,32161,1,2.0,"('MFL',)",32160,32161,,
32161,32162,1,2.0,"('MFL',)",32161,32162,,
32162,32163,1,1.0,"('MFL',)",32162,32163,,
32163,32164,1,2.0,"('MFL',)",32163,32164,,
32164,32165,1,1.0,"('MFL',)",32164,32165,,
32165,32166,1,2.0,"('MFL',)",32165,32166,,
32166,32167,1,1.0,"('MFL',)",32166,32167,,
32167,32168,1,2.0,"('MFL',)",32167,32168,,
32168,32169,1,2.0,"('MFL',)",32168,32169,,
32169,32170,1,3.0,"('MFL',)",32169,32170,,
32170,32171,1,1.0,"('MFL',)",32170,32171,,
32171,32172,1,1.0,"('MFL',)",32171,32172,,
32172,32173,1,1.0,"('MFL',)",32172,32173,,
32173,32174,1,1.0,"('MFL',)",32173,32174,,
32174,32175,1,1.0,"('MFL',)",32174,32175,,
32175,32176,1,2.0,"('MFL',)",32175,32176,,
32176,32177,1,1.0,"('MFL',)",32176,32177,,
32177,32178,1,1.0,"('MFL',)",32177,32178,,
32178,32179,1,2.0,"('MFL',)",32178,32179,,
32179,32180,1,1.0,"('MFL',)",32179,32180,,
32180,32181,1,1.0,"('MFL',)",32180,32181,,
32181,32182,1,1.0,"('MFL',)",32181,32182,,
32182,32183,1,1.0,"('MFL',)",32182,32183,,
32183,32184,1,2.0,"('MFL',)",32183,32184,,
32184,20845,1,2.0,"('MFL',)",32184,20845,,
20845,416,1,3.0,"('MFL',)",20845,416,,
21198,22403,1,1.0,"('1',)",21198,22403,1.6500000000000001,2.0509421338408442
22403,23266,1,1.0,"('1',)",22403,23266,1.3083333333333333,1.8870170463812281
23266,22404,1,1.0,"('1',)",23266,22404,1.2249999999999999,2.0441157234631047
22404,22405,1,1.0,"('1',)",22404,22405,1.4916666666666665,2.1146494802312805
22405,4,1,1.0,"('1',)",22405,4,5.514285714285714,10.52855875467053
4,22406,1,1.0,"('1',)",4,22406,1.9916666666666665,2.2924612947395184
22406,23308,1,1.0,"('1',)",22406,23308,2.1166666666666667,2.3896874399398054
23308,5,4,0.6666666666666667,"('1', '426', '445', '447')",23308,5,,
5,22407,1,2.0,"('1',)",5,22407,2.1,2.207013613666461
22407,23311,4,0.0,"('1', '426', '445', '447')",22407,23311,1.9833333333333334,2.281081614790083
23311,22408,4,0.33333333333333337,"('1', '426', '445', '447')",23311,22408,2.725,2.4406128142519674
22408,22409,1,1.0,"('1',)",22408,22409,2.5416666666666665,2.4362632837767735
22409,23319,1,4.0,"('1',)",22409,23319,2.433333333333333,2.3058555238717138
23319,7,1,2.0,"('1',)",23319,7,7.241176470588235,11.047514359773958
7,22474,1,0.0,"('1',)",7,22474,2.764285714285714,2.2578434717351734
22474,22475,1,0.0,"('1',)",22474,22475,3.085714285714286,2.384519671953676
22475,22477,1,1.0,"('1',)",22475,22477,3.1714285714285713,2.4680819620564813
22477,22478,1,0.0,"('1',)",22477,22478,3.0866666666666664,2.3521621259315153
22478,22596,1,1.0,"('1',)",22478,22596,3.0866666666666664,2.6819147388883686
22596,22479,1,1.0,"('1',)",22596,22479,2.5307692307692307,2.5302781847669813
22479,22480,1,1.0,"('1',)",22479,22480,2.2,2.4481285369304717
22480,22481,1,0.0,"('1',)",22480,22481,2.5999999999999996,2.6804850307360417
22481,22482,3,1.0,"('1', '14', '20')",22481,22482,3.425490196078431,7.463399845573193
22482,22483,3,0.0,"('1', '14', '20')",22482,22483,3.532075471698113,7.310602773866968
22483,22484,3,1.0,"('1', '14', '20')",22483,22484,3.7037735849056608,7.312054385216629
22484,22486,3,0.0,"('1', '14', '20')",22484,22486,3.707547169811321,7.2724149268262
22486,22487,3,1.0,"('1', '14', '20')",22486,22487,3.8773584905660377,7.204956667499919
22487,22488,3,0.5,"('1', '14', '20')",22487,22488,3.818867924528302,7.201870926891512
22488,8,3,1.5,"('1', '14', '20')",22488,8,8.565079365079365,12.380957786835642
8,22490,3,0.0,"('1', '14', '20')",8,22490,3.8901960784313725,7.314020916075117
22490,22491,3,1.0,"('1', '14', '20')",22490,22491,3.5431372549019606,7.284922920716753
22491,22494,3,0.0,"('1', '14', '20')",22491,22494,3.3288461538461536,7.206324470076556
22494,22495,3,1.0,"('1', '14', '20')",22494,22495,3.2730769230769234,7.246313880636963
22495,22498,3,1.0,"('1', '14', '20')",22495,22498,3.7403846153846154,7.258213997768717
22498,22499,3,0.0,"('1', '14', '20')",22498,22499,3.7236363636363636,7.101068350408387
22499,9,3,0.5,"('1', '14', '20')",22499,9,8.002816901408451,11.889250509010061
9,25867,2,1.0,"('1', '14')",9,25867,4.05625,7.13161690484138
25867,22503,2,0.0,"('1', '14')",25867,22503,3.80625,7.1424192838145855
22503,22509,2,2.0,"('1', '14')",22503,22509,3.490625,7.198851134819384
22509,22511,2,0.0,"('1', '14')",22509,22511,3.1625,7.167208031565844
22511,22513,2,1.0,"('1', '14')",22511,22513,3.1375,7.144894409928832
22513,22515,2,1.0,"('1', '14')",22513,22515,3.525,7.149509344770992
22515,22517,2,1.0,"('1', '14')",22515,22517,3.296875,7.121502395630276
22517,21200,2,1.0,"('1', '14')",22517,21200,8.176923076923076,12.193580311365345
21200,22520,2,0.0,"('1', '14')",21200,22520,3.909375,7.209642261045832
22520,22521,2,1.0,"('1', '14')",22520,22521,3.235483870967742,5.599556434045872
22521,22522,2,0.0,"('1', '14')",22521,22522,3.6129032258064515,5.5983177196656655
22522,22524,2,1.0,"('1', '14')",22522,22524,3.2848484848484847,5.432662860658275
22524,22525,2,1.0,"('1', '14')",22524,22525,3.659375,5.559232911519009
22525,22526,2,1.0,"('1', '14')",22525,22526,4.032258064516129,5.608647317418238
22526,22537,2,1.0,"('1', '14')",22526,22537,3.66969696969697,5.459766756034824
22537,22538,2,1.0,"('1', '14')",22537,22538,3.3,5.312692903072127
22538,25924,3,0.5,"('1', '14', '477')",22538,25924,,
25924,22539,3,0.5,"('1', '14', '477')",25924,22539,,
22539,11,2,1.0,"('1', '477')",22539,11,,
11,27413,2,0.0,"('1', '477')",11,27413,,
27413,17,1,1.0,"('1',)",27413,17,8.127272727272727,4.935400877150894
17,27414,1,0.0,"('1',)",17,27414,8.081818181818182,4.9007791588314165
27414,22598,1,0.0,"('1',)",27414,22598,8.245454545454546,4.881672589669168
22598,22546,1,1.0,"('1',)",22598,22546,8.181818181818182,4.599090819242035
22546,22890,1,1.0,"('1',)",22546,22890,7.909090909090909,4.60009881316794
22890,22549,1,0.0,"('1',)",22890,22549,8.163636363636364,4.593533003532841
22549,27415,1,1.0,"('1',)",22549,27415,7.681818181818182,4.642589402869519
27415,27416,1,0.0,"('1',)",27415,27416,8.063636363636364,4.661817827258532
27416,27417,1,1.0,"('1',)",27416,27417,7.609090909090909,4.748990323311797
27417,22552,1,0.0,"('1',)",27417,22552,7.790909090909091,4.62784065098498
22552,22553,1,1.0,"('1',)",22552,22553,7.390909090909091,4.6319444179425435
22553,20423,1,0.0,"('1',)",22553,20423,7.7727272727272725,4.647599575929688
20423,12,2,1.0,"('1', '50')",20423,12,2.75,2.5273123456169184
317,25037,1,0.0,"('12',)",317,25037,3.1608695652173915,6.142307763701818
25037,25038,1,1.0,"('12',)",25037,25038,2.682608695652174,6.2295229770616585
25038,25036,1,1.0,"('12',)",25038,25036,2.6782608695652175,6.253141502966848
25036,24639,2,1.0,"('12', '64')",25036,24639,2.5,2.98496231131986
24639,24640,2,0.0,"('12', '64')",24639,24640,2.9482758620689653,3.3410456756675075
24640,24641,2,1.0,"('12', '64')",24640,24641,3.027586206896552,3.4157091453338415
24641,25039,1,1.0,"('12',)",24641,25039,3.966666666666667,6.257007665612711
25039,25040,1,0.0,"('12',)",25039,25040,4.245833333333334,6.208478016016673
25040,25041,1,1.0,"('12',)",25040,25041,3.6875,6.279595147570526
25041,25042,1,0.0,"('12',)",25041,25042,4.4125000000000005,6.202055234390836
25042,25043,1,1.0,"('12',)",25042,25043,4.141666666666667,6.226724777061804
25043,14781,2,1.0,"('12', '64')",25043,14781,5.627586206896551,4.5831131459276
14781,25915,2,0.0,"('12', '64')",14781,25915,5.7620689655172415,4.646843305875463
25915,25044,1,1.0,"('12',)",25915,25044,4.103846153846154,6.058084236405484
25044,25045,1,1.0,"('12',)",25044,25045,3.769230769230769,6.057971226789987
25045,25046,1,0.0,"('12',)",25045,25046,4.076923076923077,5.950550071535081
25046,25047,1,1.0,"('12',)",25046,25047,4.303846153846154,6.030952214649409
25047,25048,1,0.0,"('12',)",25047,25048,4.3076923076923075,5.995793397169257
25048,25064,1,1.0,"('12',)",25048,25064,4.857692307692307,5.984123867496265
25064,25069,1,0.0,"('12',)",25064,25069,4.641666666666667,6.047774773430715
25069,25072,2,1.0,"('12', '7')",25069,25072,3.391304347826087,4.0763077147070526
25072,22277,2,0.0,"('12', '7')",25072,22277,3.4826086956521745,4.0785082136746835
22277,22278,2,1.0,"('12', '7')",22277,22278,3.5130434782608693,4.155752239949092
22278,22279,2,0.0,"('12', '7')",22278,22279,3.760869565217391,4.1764207305511105
22279,25075,1,1.0,"('12',)",22279,25075,6.334782608695652,7.356605485465066
25075,309,1,1.0,"('12',)",25075,309,7.316,8.746555512505099
309,25078,1,0.0,"('12',)",309,25078,6.1695652173913045,7.334131589084552
25078,25079,1,1.0,"('12',)",25078,25079,5.939130434782609,7.313234524441709
25079,25080,1,1.0,"('12',)",25079,25080,5.886956521739131,7.1264746064379905
25080,25082,1,1.0,"('12',)",25080,25082,5.7375,7.261261867819084
25082,25083,1,1.0,"('12',)",25082,25083,5.6625000000000005,7.324990725621076
25083,25084,1,1.0,"('12',)",25083,25084,5.675,7.319256911676925
25084,310,1,1.0,"('12',)",25084,310,9.182758620689656,10.795470907664315
310,25085,1,1.0,"('12',)",310,25085,6.208333333333333,7.09720806506619
25085,25086,1,0.0,"('12',)",25085,25086,6.384615384615385,7.012314442903557
25086,25087,1,1.0,"('12',)",25086,25087,6.038461538461538,7.004460117558064
25087,25088,1,1.0,"('12',)",25087,25088,6.226923076923077,6.884100969178628
25088,25089,1,0.0,"('12',)",25088,25089,6.68076923076923,6.96850165994207
25089,25916,1,1.0,"('12',)",25089,25916,6.584615384615384,6.893457321703953
25916,16293,1,1.0,"('12',)",25916,16293,6.384615384615385,6.898909612841283
16293,25091,1,2.0,"('12',)",16293,25091,9.428571428571429,10.692567759476917
25091,25093,1,1.0,"('12',)",25091,25093,6.0375000000000005,6.884880252187144
25093,25094,1,1.0,"('12',)",25093,25094,5.979166666666667,6.917588117423502
25094,311,1,0.0,"('12',)",25094,311,5.945833333333333,7.0003713669606356
311,32272,1,1.0,"('12',)",311,32272,5.6125,7.0258103354392665
32272,32273,1,1.0,"('12',)",32272,32273,5.6125,7.048855133683212
32273,32274,1,1.0,"('12',)",32273,32274,4.6499999999999995,4.783667866906058
32274,32259,1,2.0,"('12',)",32274,32259,4.916666666666667,5.005533170286716
21962,22335,1,1.0,"('14',)",21962,22335,1.9451923076923079,4.768136144528151
22335,22336,3,0.0,"('14', '20', '88')",22335,22336,2.144230769230769,4.819576320320447
22336,326,3,0.0,"('14', '20', '88')",22336,326,1.9980582524271846,4.846850211938217
326,22337,3,1.0,"('14', '20', '88')",326,22337,1.8933333333333335,4.8078114857023335
22337,1107,3,0.0,"('14', '20', '88')",22337,1107,2.1314285714285717,5.511549312505135
1107,23039,2,1.0,"('14', '20')",1107,23039,2.7176470588235295,6.037406737337217
23039,22481,2,0.0,"('14', '20')",23039,22481,3.623529411764706,7.471347622358208
22539,30391,1,0.0,"('14',)",22539,30391,4.094285714285714,5.3709974348698175
30391,327,1,1.0,"('14',)",30391,327,3.689189189189189,5.312552419808506
327,23056,1,1.0,"('14',)",327,23056,3.6333333333333333,5.505659966495084
23056,30293,1,1.0,"('14',)",23056,30293,3.875757575757576,5.482872781616764
30293,25881,1,2.0,"('14',)",30293,25881,3.533333333333333,6.191064154272579
25881,329,1,1.0,"('14',)",25881,329,9.541935483870969,12.477279997220238
329,23060,1,0.0,"('14',)",329,23060,4.616666666666666,6.239054183243585
23060,23061,1,0.0,"('14',)",23060,23061,4.1240000000000006,6.1578730094083625
23061,23059,1,0.0,"('14',)",23061,23059,4.188,6.210295215741895
23059,23062,1,1.0,"('14',)",23059,23062,4.312,6.232530251297088
23062,23063,1,0.0,"('14',)",23062,23063,4.652941176470588,7.757103006846275
23063,25883,1,0.0,"('14',)",23063,25883,4.547058823529412,7.8189767270931
25883,23064,1,0.0,"('14',)",25883,23064,5.58,8.235480730178589
23064,23065,1,1.0,"('14',)",23064,23065,5.453333333333333,8.140188368008854
23065,23066,1,1.0,"('14',)",23065,23066,5.066666666666666,8.123305684147017
23066,23067,1,0.0,"('14',)",23066,23067,5.4,8.023269728910849
23067,23068,1,1.0,"('14',)",23067,23068,5.466666666666667,8.08726217726429
23068,23070,1,0.0,"('14',)",23068,23070,5.253333333333333,8.111972339579028
23070,30669,1,5.0,"('14',)",23070,30669,3.611111111111111,6.15760595614165
30669,23083,1,1.0,"('14',)",30669,23083,3.3,5.793099343184096
23083,23084,1,0.0,"('14',)",23083,23084,3.511111111111111,5.85970230567314
23084,23085,1,1.0,"('14',)",23084,23085,3.2999999999999994,5.702411770470455
23085,23087,1,0.0,"('14',)",23085,23087,3.333333333333333,5.918825897084657
23087,23089,1,1.0,"('14',)",23087,23089,3.9111111111111114,5.856715044383765
23089,23090,2,0.0,"('14', '130')",23089,23090,1.3166666666666667,1.105290308772617
23090,23092,2,1.0,"('14', '130')",23090,23092,1.0,0.9055385138137416
23092,23091,2,1.0,"('14', '130')",23092,23091,0.7666666666666666,0.7420691791650336
23091,23093,2,1.0,"('14', '130')",23091,23093,0.7000000000000001,0.6663332499583073
23093,331,2,0.0,"('14', '130')",23093,331,0.8166666666666668,0.7440878084384038
331,23094,2,0.0,"('14', '130')",331,23094,0.9166666666666666,0.913053485107344
23094,25945,1,0.0,"('14',)",23094,25945,6.225,6.89632407259735
25945,23095,1,0.0,"('14',)",25945,23095,6.3375,6.947751434816879
23095,23096,1,1.0,"('14',)",23095,23096,5.7375,7.007941923275335
23096,23097,1,0.0,"('14',)",23096,23097,5.725,6.962091229344405
23097,30760,1,1.0,"('14',)",23097,30760,6.1125,7.001517692614938
30760,25946,1,2.0,"('14',)",30760,25946,5.8999999999999995,7.153553895325968
25946,332,1,2.0,"('14',)",25946,332,6.111111111111111,5.731588881899251
332,29617,1,2.0,"('14',)",332,29617,,
29617,29618,1,0.0,"('14',)",29617,29618,,
29618,27970,1,1.0,"('14',)",29618,27970,,
27970,27972,1,1.0,"('14',)",27970,27972,,
27972,31801,1,1.0,"('14',)",27972,31801,,
136,15422,2,1.0,"('16', 'XH')",136,15422,6.543243243243243,8.776595788438343
15422,16908,3,1.0,"('16', '22', 'XH')",15422,16908,6.069444444444445,7.985945491726411
16908,16909,3,0.0,"('16', '22', 'XH')",16908,16909,6.152777777777778,7.912683709846077
16909,16910,3,1.0,"('16', '22', 'XH')",16909,16910,5.902777777777778,7.860842779648325
16910,16911,3,0.5,"('16', '22', 'XH')",16910,16911,5.268421052631578,7.6909601292566245
16911,16912,3,1.0,"('16', '22', 'XH')",16911,16912,6.957142857142857,9.820241486701986
16912,16913,2,0.0,"('16', '22')",16912,16913,7.090909090909091,6.055214918202962
16913,28451,2,1.0,"('16', '22')",16913,28451,6.9818181818181815,6.224042199302741
28451,28452,2,0.0,"('16', '22')",28451,28452,7.122727272727272,6.092613155693956
28452,15504,2,2.0,"('16', '22')",28452,15504,6.340909090909091,6.008459044262522
15504,15512,2,0.0,"('16', '22')",15504,15512,6.822727272727272,6.120685599489016
15512,15513,2,1.0,"('16', '22')",15512,15513,6.404545454545455,6.0435307618365
15513,15530,2,0.0,"('16', '22')",15513,15530,6.913636363636363,6.099827901908416
15530,15559,2,1.0,"('16', '22')",15530,15559,6.4409090909090905,6.072314934027109
15559,15573,2,0.0,"('16', '22')",15559,15573,6.963636363636363,6.2110152114376564
15573,15574,1,0.0,"('16',)",15573,15574,3.816666666666667,3.195631208936571
15574,15575,1,1.0,"('16',)",15574,15575,4.550000000000001,3.48598032460446
15575,15578,1,0.0,"('16',)",15575,15578,4.161111111111111,3.4378753508678264
15578,15580,1,1.0,"('16',)",15578,15580,3.9499999999999997,3.3008465937232097
15580,15588,1,0.0,"('16',)",15580,15588,4.188888888888889,3.347499310528223
15588,15721,1,1.0,"('16',)",15588,15721,4.122222222222223,3.494795383315285
15721,15741,1,0.0,"('16',)",15721,15741,4.383333333333334,3.6096683895273456
15741,15742,1,1.0,"('16',)",15741,15742,4.0,3.5201938449298997
15742,15743,1,0.0,"('16',)",15742,15743,5.077777777777778,4.032887675913618
15743,17225,1,2.0,"('16',)",15743,17225,10.64090909090909,11.414554580755935
17225,28698,1,0.0,"('16',)",17225,28698,6.292857142857143,4.8918243074486085
28698,15775,1,0.0,"('16',)",28698,15775,5.9071428571428575,4.924891921612132
15775,15778,1,1.0,"('16',)",15775,15778,5.742857142857143,4.986861859806346
15778,15784,1,0.0,"('16',)",15778,15784,5.792857142857144,4.985743411231405
15784,15790,1,1.0,"('16',)",15784,15790,5.564705882352941,4.679735726575618
15790,15797,1,0.0,"('16',)",15790,15797,6.1000000000000005,4.913247398615298
15797,15801,1,0.0,"('16',)",15797,15801,5.635294117647058,4.757354986816544
15801,15802,1,1.0,"('16',)",15801,15802,5.711764705882352,4.835659514603615
15802,15973,1,0.0,"('16',)",15802,15973,5.752941176470588,4.87956422837363
15973,15974,1,1.0,"('16',)",15973,15974,6.117647058823529,5.023971946343556
15974,15975,1,0.0,"('16',)",15974,15975,6.029411764705882,4.930867660194598
15975,15978,1,1.0,"('16',)",15975,15978,5.9625,5.011037816660337
15978,30489,1,0.0,"('16',)",15978,30489,5.90625,5.091753954516394
30489,15983,1,1.0,"('16',)",30489,15983,5.5,5.120302725425519
15983,15985,1,1.0,"('16',)",15983,15985,5.68235294117647,5.045943332781995
15985,15986,1,0.0,"('16',)",15985,15986,6.0562499999999995,4.739053175477144
15986,29964,1,1.0,"('16',)",15986,29964,10.709999999999999,10.710540799162585
29964,17117,1,0.0,"('16',)",29964,17117,6.50625,4.949406530080147
17117,17118,1,1.0,"('16',)",17117,17118,6.16875,4.826277896405608
17118,17120,1,0.0,"('16',)",17118,17120,6.55625,5.128348499598417
17120,17121,1,1.0,"('16',)",17120,17121,6.5625,5.244663954916463
17121,21194,1,1.0,"('16',)",17121,21194,11.48695652173913,10.947282948410951
21194,5169,1,0.0,"('16',)",21194,5169,6.894444444444444,5.503525311077728
5169,17127,1,0.0,"('16',)",5169,17127,6.433333333333334,5.274466797696237
17127,17129,1,1.0,"('16',)",17127,17129,6.938888888888889,5.459814572254143
17129,17132,1,0.0,"('16',)",17129,17132,6.616666666666666,5.321570975478841
17132,17133,1,1.0,"('16',)",17132,17133,6.733333333333333,5.471853111203575
17133,17134,1,0.0,"('16',)",17133,17134,6.761111111111111,5.490112919538271
17134,17135,1,0.0,"('16',)",17134,17135,6.661111111111111,5.537480727773012
17135,17136,1,1.0,"('16',)",17135,17136,6.894444444444444,5.630742529889686
17136,17137,1,0.0,"('16',)",17136,17137,6.744444444444444,5.576655356691881
17137,17138,2,1.0,"('16', 'BSO')",17137,17138,,
17138,17158,1,1.0,"('16',)",17138,17158,6.572222222222222,5.500567409828314
17158,17159,1,0.0,"('16',)",17158,17159,6.522222222222222,5.5400738533573355
17159,17160,1,1.0,"('16',)",17159,17160,6.6,5.531939347206952
17160,17161,1,0.0,"('16',)",17160,17161,6.861111111111111,5.687358415963776
17161,17162,1,0.0,"('16',)",17161,17162,6.805555555555555,5.6366940897513595
17162,5273,1,1.0,"('16',)",17162,5273,6.983333333333333,5.846190313056067
5273,17163,1,0.0,"('16',)",5273,17163,6.6,5.6777170225571565
17163,5252,1,1.0,"('16',)",17163,5252,7.038888888888889,5.925333337745539
5252,5328,1,0.0,"('16',)",5252,5328,6.85,5.8175444587395955
5328,143,1,1.0,"('16',)",5328,143,10.89090909090909,10.559938180325412
143,17164,1,0.0,"('16',)",143,17164,7.022222222222222,5.898210651450903
17164,5277,1,0.0,"('16',)",17164,5277,6.757894736842106,5.74149765493616
5277,5144,1,1.0,"('16',)",5277,5144,7.0473684210526315,5.8764471901777
5144,17165,1,0.0,"('16',)",5144,17165,7.189473684210526,6.101720589476938
17165,17166,1,1.0,"('16',)",17165,17166,6.923529411764706,6.190873263498929
17166,17167,1,0.0,"('16',)",17166,17167,6.81764705882353,6.181245353296297
17167,17168,1,1.0,"('16',)",17167,17168,6.8999999999999995,6.144814887366421
17168,17169,1,1.0,"('16',)",17168,17169,7.647058823529412,6.594421662194763
17169,31123,1,0.0,"('16',)",17169,31123,7.529411764705882,6.5647510144980314
31123,17170,2,1.0,"('16', 'BSO')",31123,17170,,
17170,5131,2,0.0,"('16', '27')",17170,5131,8.592857142857143,7.983034258904065
